CustomerID,ContractYears,ContractMonths,MRR
DAN18J,2,1,1430.0
DAN18J,3,1,1430.0
DAN18J,4,1,1430.0
DAN18J,5,1,1430.0
ET69Y4,2,1,1130.0
ET69Y4,3,1,1130.0
ET69Y4,4,1,1130.0
X1XAG8,2,1,1730.0
X1XAG8,3,1,1730.0
X1XAG8,4,1,1730.0
X1XAG8,5,1,1730.0
0P4119,2,1,1440.0
0P4119,3,1,1440.0
0P4119,4,1,1440.0
LE4KVE,2,1,1130.0
LE4KVE,3,1,1130.0
LE4KVE,4,1,1130.0
LE4KVE,5,1,1130.0
FTJJCF,2,1,1780.0
FTJJCF,3,1,1780.0
FTJJCF,4,1,1780.0
FTJJCF,5,1,1780.0
X4TO62,2,1,1800.0
X4TO62,3,1,1800.0
X4TO62,4,1,1800.0
X4TO62,5,1,1800.0
WGYKEJ,2,1,2790.0
WGYKEJ,3,1,2790.0
WGYKEJ,4,1,2790.0
VBMD8G,2,1,850.0
VBMD8G,3,1,850.0
VBMD8G,4,1,850.0
VBMD8G,5,1,850.0
UXQYCH,2,1,1210.0
UXQYCH,3,1,1210.0
UXQYCH,4,1,1210.0
UXQYCH,5,1,1210.0
M8PC65,2,1,950.0
M8PC65,3,1,950.0
M8PC65,4,1,950.0
M8PC65,5,1,950.0
GAO4QX,2,1,610.0
GAO4QX,3,1,610.0
GAO4QX,4,1,610.0
GAO4QX,5,1,610.0
7JREWK,2,1,1230.0
7JREWK,3,1,1230.0
7JREWK,4,1,1230.0
7JREWK,5,1,1230.0
T40UT5,2,1,1640.0
T40UT5,3,1,1640.0
T40UT5,4,1,1640.0
T40UT5,5,1,1640.0
S1UGLQ,2,1,1880.0
S1UGLQ,3,1,1880.0
S1UGLQ,4,1,1880.0
S1UGLQ,5,1,1880.0
D5I1YK,2,1,600.0
D5I1YK,3,1,600.0
D5I1YK,4,1,600.0
D5I1YK,5,1,600.0
LNAKKC,2,1,1600.0
LNAKKC,3,1,1600.0
LNAKKC,4,1,1600.0
LNAKKC,5,1,1600.0
T0HJRI,2,1,1080.0
T0HJRI,3,1,1080.0
T0HJRI,4,1,1080.0
T0HJRI,5,1,1080.0
8TDQMO,2,1,1040.0
8TDQMO,3,1,1040.0
8TDQMO,4,1,1040.0
8TDQMO,5,1,1040.0
UN86BS,2,1,1380.0
UN86BS,3,1,1380.0
UN86BS,4,1,1380.0
UN86BS,5,1,1380.0
9DE2F1,2,1,730.0
9DE2F1,3,1,730.0
9DE2F1,4,1,730.0
9DE2F1,5,1,730.0
QHHUP9,2,1,1850.0
QHHUP9,3,1,1850.0
QHHUP9,4,1,1850.0
QHHUP9,5,1,1850.0
1N5UYN,2,1,610.0
1N5UYN,3,1,610.0
1N5UYN,4,1,610.0
1N5UYN,5,1,610.0
11MUEB,3,1,360.0
11MUEB,4,1,360.0
11MUEB,5,1,360.0
VAS1OM,2,1,1360.0
VAS1OM,3,1,1360.0
VAS1OM,4,1,1360.0
VAS1OM,5,1,1360.0
4U6ZM9,2,1,2740.0
4U6ZM9,3,1,2740.0
4U6ZM9,4,1,2740.0
4U6ZM9,5,1,2740.0
DNF6HL,2,1,1960.0
DNF6HL,3,1,1960.0
DNF6HL,4,1,1960.0
DNF6HL,5,1,1960.0
PG8V3D,2,1,1210.0
PG8V3D,3,1,1210.0
PG8V3D,4,1,1210.0
PG8V3D,5,1,1210.0
0A0HGC,2,1,2450.0
0A0HGC,3,1,2450.0
0A0HGC,4,1,2450.0
0A0HGC,5,1,2450.0
1OHEQY,2,1,1140.0
1OHEQY,3,1,1140.0
1OHEQY,4,1,1140.0
1OHEQY,5,1,1140.0
B1ATTI,2,1,2060.0
B1ATTI,3,1,2060.0
B1ATTI,4,1,2060.0
B1ATTI,5,1,2060.0
AGPLV0,2,1,1840.0
AGPLV0,3,1,1840.0
AGPLV0,5,1,1840.0
P7ESON,2,1,1390.0
P7ESON,3,1,1390.0
P7ESON,4,1,1390.0
P7ESON,5,1,1390.0
UCWWHD,2,1,1010.0
UCWWHD,4,1,1010.0
UCWWHD,5,1,1010.0
BATL4N,2,1,930.0
BATL4N,3,1,930.0
BATL4N,4,1,930.0
BATL4N,5,1,930.0
53GP4Q,2,1,1160.0
53GP4Q,3,1,1160.0
53GP4Q,4,1,1160.0
53GP4Q,5,1,1160.0
TEJ9FN,2,1,1400.0
TEJ9FN,3,1,1400.0
TEJ9FN,4,1,1400.0
TEJ9FN,5,1,1400.0
6SGZQY,2,1,2460.0
6SGZQY,3,1,2460.0
6SGZQY,5,1,2460.0
XXDN8B,2,1,2280.0
XXDN8B,3,1,2280.0
XXDN8B,4,1,2280.0
XXDN8B,5,1,2280.0
TBM2Z6,2,1,1140.0
TBM2Z6,3,1,1140.0
TBM2Z6,4,1,1140.0
TBM2Z6,5,1,1140.0
2L9UR3,2,1,2290.0
2L9UR3,3,1,2290.0
2L9UR3,4,1,2290.0
2L9UR3,5,1,2290.0
YJJGTF,2,1,1860.0
YJJGTF,3,1,1860.0
YJJGTF,4,1,1860.0
YJJGTF,5,1,1860.0
0H846Y,2,1,870.0
0H846Y,3,1,870.0
0H846Y,4,1,870.0
0H846Y,5,1,870.0
3BBC3F,2,1,1550.0
3BBC3F,3,1,1550.0
3BBC3F,4,1,1550.0
3BBC3F,5,1,1550.0
UADYG6,2,1,1080.0
UADYG6,3,1,1080.0
UADYG6,4,1,1080.0
UADYG6,5,1,1080.0
EJSKR1,2,1,1850.0
EJSKR1,4,1,1850.0
EJSKR1,5,1,1850.0
3IVIN0,2,1,2390.0
3IVIN0,3,1,2390.0
3IVIN0,4,1,2390.0
3IVIN0,5,1,2390.0
36YN91,2,1,1980.0
36YN91,3,1,1980.0
36YN91,4,1,1980.0
36YN91,5,1,1980.0
3I09VW,2,1,2420.0
3I09VW,3,1,2420.0
3I09VW,4,1,2420.0
3I09VW,5,1,2420.0
UWLQ3D,2,1,2050.0
UWLQ3D,3,1,2050.0
UWLQ3D,4,1,2050.0
UWLQ3D,5,1,2050.0
EYYR5R,2,1,1480.0
EYYR5R,3,1,1480.0
EYYR5R,4,1,1480.0
EYYR5R,5,1,1480.0
POLPXM,2,1,1240.0
POLPXM,3,1,1240.0
POLPXM,4,1,1240.0
POLPXM,5,1,1240.0
CFYVJ4,2,1,2060.0
CFYVJ4,3,1,2060.0
CFYVJ4,4,1,2060.0
CFYVJ4,5,1,2060.0
TUBX6O,2,1,1570.0
TUBX6O,3,1,1570.0
TUBX6O,4,1,1570.0
TUBX6O,5,1,1570.0
01YCL3,2,1,1240.0
01YCL3,3,1,1240.0
01YCL3,4,1,1240.0
01YCL3,5,1,1240.0
EJZ1FJ,2,1,1510.0
EJZ1FJ,3,1,1510.0
EJZ1FJ,4,1,1510.0
EJZ1FJ,5,1,1510.0
RDQWRE,2,1,930.0
RDQWRE,3,1,930.0
RDQWRE,4,1,930.0
RDQWRE,5,1,930.0
44IA8M,2,1,2430.0
44IA8M,3,1,2430.0
44IA8M,4,1,2430.0
44IA8M,5,1,2430.0
UQA4LP,2,1,1430.0
UQA4LP,3,1,1430.0
UQA4LP,4,1,1430.0
UQA4LP,5,1,1430.0
AK9V43,2,1,2240.0
AK9V43,3,1,2240.0
AK9V43,4,1,2240.0
AK9V43,5,1,2240.0
AK9V43,5,1,2240.0
9GTAQV,2,1,1570.0
9GTAQV,3,1,1570.0
9GTAQV,4,1,1570.0
9GTAQV,5,1,1570.0
WC936H,2,1,1760.0
WC936H,3,1,1760.0
WC936H,4,1,1760.0
WC936H,5,1,1760.0
3AC2DY,2,1,1700.0
3AC2DY,3,1,1700.0
3AC2DY,4,1,1700.0
3AC2DY,5,1,1700.0
OJ5BVT,2,1,2140.0
OJ5BVT,3,1,2140.0
OJ5BVT,4,1,2140.0
OJ5BVT,5,1,2140.0
FFGEBG,2,1,1780.0
FFGEBG,3,1,1780.0
FFGEBG,4,1,1780.0
FFGEBG,5,1,1780.0
U5N3V8,2,1,2280.0
U5N3V8,3,1,2280.0
U5N3V8,4,1,2280.0
U5N3V8,5,1,2280.0
H0F192,2,1,2210.0
H0F192,3,1,2210.0
H0F192,4,1,2210.0
H0F192,5,1,2210.0
PY7SUA,2,1,940.0
PY7SUA,3,1,940.0
PY7SUA,4,1,940.0
PY7SUA,5,1,940.0
PQNPW3,3,1,1520.0
PQNPW3,4,1,1520.0
PQNPW3,5,1,1520.0
BD3KPU,2,1,1400.0
BD3KPU,3,1,1400.0
BD3KPU,4,1,1400.0
BD3KPU,5,1,1400.0
YPU7CB,2,1,1120.0
YPU7CB,3,1,1120.0
YPU7CB,4,1,1120.0
YPU7CB,5,1,1120.0
1VED8O,2,1,1960.0
1VED8O,3,1,1960.0
1VED8O,4,1,1960.0
1VED8O,5,1,1960.0
67XSLG,2,1,1500.0
67XSLG,3,1,1500.0
67XSLG,4,1,1500.0
67XSLG,5,1,1500.0
FO1JV5,2,1,1600.0
FO1JV5,3,1,1600.0
FO1JV5,4,1,1600.0
FO1JV5,5,1,1600.0
6T7VRY,2,1,720.0
6T7VRY,3,1,720.0
6T7VRY,4,1,720.0
6T7VRY,5,1,720.0
DFXF9W,2,1,1290.0
DFXF9W,3,1,1290.0
DFXF9W,4,1,1290.0
DFXF9W,5,1,1290.0
XJQCNK,2,1,1050.0
XJQCNK,3,1,1050.0
XJQCNK,4,1,1050.0
XJQCNK,5,1,1050.0
ESA1MD,2,1,1340.0
ESA1MD,3,1,1340.0
ESA1MD,4,1,1340.0
ESA1MD,5,1,1340.0
M0ZZEN,2,1,2010.0
M0ZZEN,3,1,2010.0
M0ZZEN,4,1,2010.0
M0ZZEN,5,1,2010.0
64V9KQ,2,1,1830.0
64V9KQ,3,1,1830.0
64V9KQ,4,1,1830.0
64V9KQ,5,1,1830.0
4TN1Z8,2,1,450.0
4TN1Z8,4,1,450.0
4TN1Z8,5,1,450.0
EGPT3Y,2,1,870.0
EGPT3Y,3,1,870.0
EGPT3Y,4,1,870.0
EGPT3Y,5,1,870.0
J6ZKET,2,1,1420.0
J6ZKET,3,1,1420.0
J6ZKET,4,1,1420.0
J6ZKET,5,1,1420.0
SNLRZ4,2,1,2230.0
SNLRZ4,3,1,2230.0
SNLRZ4,4,1,2230.0
SNLRZ4,5,1,2230.0
GU3BRL,2,1,1890.0
GU3BRL,3,1,1890.0
GU3BRL,4,1,1890.0
GU3BRL,5,1,1890.0
DJLKPH,2,1,1640.0
DJLKPH,3,1,1640.0
DJLKPH,4,1,1640.0
DJLKPH,5,1,1640.0
HIOPJL,2,1,860.0
HIOPJL,3,1,860.0
HIOPJL,4,1,860.0
HIOPJL,5,1,860.0
VSC0UP,2,1,460.0
VSC0UP,3,1,460.0
VSC0UP,4,1,460.0
VSC0UP,5,1,460.0
UBIRWB,2,1,1510.0
UBIRWB,3,1,1510.0
UBIRWB,4,1,1510.0
UBIRWB,5,1,1510.0
OTQ9PS,2,1,1610.0
OTQ9PS,3,1,1610.0
OTQ9PS,4,1,1610.0
OTQ9PS,5,1,1610.0
47NCNI,2,1,1610.0
47NCNI,3,1,1610.0
47NCNI,4,1,1610.0
47NCNI,5,1,1610.0
XH9JJD,2,1,1160.0
XH9JJD,3,1,1160.0
XH9JJD,4,1,1160.0
XH9JJD,5,1,1160.0
LBNW3P,2,1,1430.0
LBNW3P,3,1,1430.0
LBNW3P,4,1,1430.0
LBNW3P,5,1,1430.0
GC291W,2,1,1940.0
GC291W,3,1,1940.0
GC291W,4,1,1940.0
GC291W,5,1,1940.0
NYSMTU,2,1,990.0
NYSMTU,3,1,990.0
NYSMTU,4,1,990.0
NYSMTU,5,1,990.0
EPJ2XY,2,1,730.0
EPJ2XY,4,1,730.0
EPJ2XY,5,1,730.0
HAP2TR,2,1,2280.0
HAP2TR,3,1,2280.0
HAP2TR,4,1,2280.0
HAP2TR,5,1,2280.0
BZXH7J,2,1,1160.0
BZXH7J,3,1,1160.0
BZXH7J,4,1,1160.0
BZXH7J,5,1,1160.0
HTW7ZF,2,1,1770.0
HTW7ZF,3,1,1770.0
HTW7ZF,4,1,1770.0
HTW7ZF,5,1,1770.0
O8J5VH,2,1,1860.0
O8J5VH,3,1,1860.0
O8J5VH,4,1,1860.0
O8J5VH,5,1,1860.0
YXP03Q,2,1,1960.0
YXP03Q,3,1,1960.0
YXP03Q,4,1,1960.0
YXP03Q,5,1,1960.0
MZ76KB,2,1,930.0
MZ76KB,3,1,930.0
MZ76KB,4,1,930.0
MZ76KB,5,1,930.0
C89VHF,2,1,920.0
C89VHF,3,1,920.0
C89VHF,4,1,920.0
C89VHF,5,1,920.0
2YO6O2,2,1,630.0
2YO6O2,3,1,630.0
2YO6O2,4,1,630.0
2YO6O2,5,1,630.0
SAFCTP,2,1,1110.0
SAFCTP,3,1,1110.0
SAFCTP,4,1,1110.0
SAFCTP,5,1,1110.0
X3T3AT,2,1,1660.0
X3T3AT,3,1,1660.0
X3T3AT,4,1,1660.0
X3T3AT,5,1,1660.0
TUFC4C,2,1,960.0
TUFC4C,3,1,960.0
TUFC4C,4,1,960.0
TUFC4C,5,1,960.0
NLISDM,2,1,880.0
NLISDM,3,1,880.0
NLISDM,4,1,880.0
NLISDM,5,1,880.0
0REDQ1,2,1,1830.0
0REDQ1,3,1,1830.0
0REDQ1,4,1,1830.0
0REDQ1,5,1,1830.0
O9V77G,2,1,1900.0
O9V77G,3,1,1900.0
O9V77G,4,1,1900.0
O9V77G,5,1,1900.0
SX745V,2,1,1880.0
SX745V,3,1,1880.0
SX745V,4,1,1880.0
SX745V,5,1,1880.0
HHFOCO,2,1,100.0
HHFOCO,3,1,100.0
HHFOCO,4,1,100.0
HHFOCO,5,1,100.0
5888HO,2,1,2160.0
5888HO,3,1,2160.0
5888HO,4,1,2160.0
5888HO,5,1,2160.0
PTT14G,2,1,2530.0
PTT14G,3,1,2530.0
PTT14G,4,1,2530.0
PTT14G,5,1,2530.0
0FZJ99,2,1,1710.0
0FZJ99,3,1,1710.0
0FZJ99,4,1,1710.0
0FZJ99,5,1,1710.0
KUW3PW,2,1,1390.0
KUW3PW,3,1,1390.0
KUW3PW,4,1,1390.0
KUW3PW,5,1,1390.0
98S9XQ,2,1,2460.0
98S9XQ,3,1,2460.0
98S9XQ,4,1,2460.0
98S9XQ,5,1,2460.0
3K6K58,2,1,1630.0
3K6K58,3,1,1630.0
3K6K58,4,1,1630.0
3K6K58,5,1,1630.0
PDQT4J,2,1,2010.0
PDQT4J,3,1,2010.0
PDQT4J,4,1,2010.0
PDQT4J,5,1,2010.0
GW599E,2,1,1690.0
GW599E,4,1,1690.0
GW599E,5,1,1690.0
BY014M,2,1,1350.0
BY014M,3,1,1350.0
BY014M,4,1,1350.0
BY014M,5,1,1350.0
OB2OXH,2,1,1040.0
OB2OXH,3,1,1040.0
OB2OXH,4,1,1040.0
OB2OXH,5,1,1040.0
OB2OXH,5,1,1040.0
V21600,2,1,1170.0
V21600,3,1,1170.0
V21600,4,1,1170.0
V21600,5,1,1170.0
T6WOMC,2,1,900.0
T6WOMC,3,1,900.0
T6WOMC,4,1,900.0
T6WOMC,5,1,900.0
RFFXA0,2,1,1120.0
RFFXA0,3,1,1120.0
RFFXA0,4,1,1120.0
RFFXA0,5,1,1120.0
1URJXS,2,1,1800.0
1URJXS,3,1,1800.0
1URJXS,4,1,1800.0
1URJXS,5,1,1800.0
4FCYYL,2,1,1370.0
4FCYYL,3,1,1370.0
4FCYYL,4,1,1370.0
4FCYYL,5,1,1370.0
MIY01B,2,1,2170.0
MIY01B,3,1,2170.0
MIY01B,4,1,2170.0
MIY01B,5,1,2170.0
J752J5,2,1,540.0
J752J5,3,1,540.0
J752J5,4,1,540.0
J752J5,5,1,540.0
J752J5,5,1,540.0
47EZ2I,2,1,2210.0
47EZ2I,3,1,2210.0
47EZ2I,4,1,2210.0
47EZ2I,5,1,2210.0
TE7VE4,2,1,1390.0
TE7VE4,3,1,1390.0
TE7VE4,4,1,1390.0
TE7VE4,5,1,1390.0
S9IJCU,2,1,2170.0
S9IJCU,3,1,2170.0
S9IJCU,4,1,2170.0
S9IJCU,5,1,2170.0
M7P4E2,2,1,1930.0
M7P4E2,3,1,1930.0
M7P4E2,4,1,1930.0
M7P4E2,5,1,1930.0
4X5KJL,2,1,1750.0
4X5KJL,3,1,1750.0
4X5KJL,4,1,1750.0
4X5KJL,5,1,1750.0
RGK8NY,2,1,1560.0
RGK8NY,3,1,1560.0
RGK8NY,4,1,1560.0
RGK8NY,5,1,1560.0
DZPZ63,2,1,2170.0
DZPZ63,3,1,2170.0
DZPZ63,4,1,2170.0
DZPZ63,5,1,2170.0
4R9H55,2,1,2080.0
4R9H55,3,1,2080.0
4R9H55,4,1,2080.0
4R9H55,5,1,2080.0
WQXZF3,2,1,210.0
WQXZF3,3,1,210.0
WQXZF3,4,1,210.0
WQXZF3,5,1,210.0
X0X5LG,2,1,900.0
X0X5LG,3,1,900.0
X0X5LG,4,1,900.0
X0X5LG,5,1,900.0
EQ1PAC,2,1,1850.0
EQ1PAC,3,1,1850.0
EQ1PAC,4,1,1850.0
EQ1PAC,5,1,1850.0
20XR9Y,2,1,1750.0
20XR9Y,3,1,1750.0
20XR9Y,4,1,1750.0
20XR9Y,5,1,1750.0
BQ2UTA,2,1,1140.0
BQ2UTA,3,1,1140.0
BQ2UTA,4,1,1140.0
BQ2UTA,5,1,1140.0
5S6QA0,2,1,1530.0
5S6QA0,3,1,1530.0
5S6QA0,4,1,1530.0
5S6QA0,5,1,1530.0
JWXCQK,2,1,1990.0
JWXCQK,3,1,1990.0
JWXCQK,4,1,1990.0
JWXCQK,5,1,1990.0
OFYF7Q,2,1,2100.0
OFYF7Q,3,1,2100.0
OFYF7Q,4,1,2100.0
OFYF7Q,5,1,2100.0
KO629E,2,1,2090.0
KO629E,3,1,2090.0
KO629E,4,1,2090.0
KO629E,5,1,2090.0
HK9IFO,2,1,1970.0
HK9IFO,3,1,1970.0
HK9IFO,4,1,1970.0
HK9IFO,5,1,1970.0
F7LEJC,2,1,1780.0
F7LEJC,3,1,1780.0
F7LEJC,5,1,1780.0
N1YG81,2,1,1710.0
N1YG81,3,1,1710.0
N1YG81,4,1,1710.0
N1YG81,5,1,1710.0
5MIER6,2,1,1740.0
5MIER6,3,1,1740.0
5MIER6,4,1,1740.0
5MIER6,5,1,1740.0
1SY36Y,2,1,1660.0
1SY36Y,3,1,1660.0
1SY36Y,4,1,1660.0
1SY36Y,5,1,1660.0
LWOYEG,2,1,1840.0
LWOYEG,3,1,1840.0
LWOYEG,4,1,1840.0
LWOYEG,5,1,1840.0
YVMW0V,2,1,1860.0
YVMW0V,3,1,1860.0
YVMW0V,4,1,1860.0
YVMW0V,5,1,1860.0
WPZ1AO,2,1,2140.0
WPZ1AO,3,1,2140.0
WPZ1AO,4,1,2140.0
WPZ1AO,5,1,2140.0
EX5AP6,2,1,1660.0
EX5AP6,3,1,1660.0
EX5AP6,4,1,1660.0
EX5AP6,5,1,1660.0
1BW48E,2,1,2140.0
1BW48E,3,1,2140.0
1BW48E,4,1,2140.0
1BW48E,5,1,2140.0
AHVWZ7,2,1,1130.0
AHVWZ7,3,1,1130.0
AHVWZ7,4,1,1130.0
AHVWZ7,5,1,1130.0
B1RZ5R,2,1,2580.0
B1RZ5R,3,1,2580.0
B1RZ5R,4,1,2580.0
B1RZ5R,5,1,2580.0
L4XJDJ,2,1,1690.0
L4XJDJ,3,1,1690.0
L4XJDJ,4,1,1690.0
L4XJDJ,5,1,1690.0
COEW1F,2,1,1780.0
COEW1F,3,1,1780.0
COEW1F,4,1,1780.0
COEW1F,5,1,1780.0
ITP7TJ,2,1,980.0
ITP7TJ,3,1,980.0
ITP7TJ,4,1,980.0
ITP7TJ,5,1,980.0
BW29YO,2,1,2410.0
BW29YO,3,1,2410.0
BW29YO,4,1,2410.0
BW29YO,5,1,2410.0
1MZNO6,2,1,1300.0
1MZNO6,3,1,1300.0
1MZNO6,4,1,1300.0
1MZNO6,5,1,1300.0
D29JBM,2,1,780.0
D29JBM,3,1,780.0
D29JBM,4,1,780.0
D29JBM,5,1,780.0
AJ6E3U,2,1,1290.0
AJ6E3U,3,1,1290.0
AJ6E3U,4,1,1290.0
AJ6E3U,5,1,1290.0
QNG78Z,2,1,1120.0
QNG78Z,3,1,1120.0
QNG78Z,4,1,1120.0
QNG78Z,5,1,1120.0
FB9ESO,2,1,1070.0
FB9ESO,3,1,1070.0
FB9ESO,5,1,1070.0
I5BQQH,2,1,740.0
I5BQQH,3,1,740.0
I5BQQH,4,1,740.0
I5BQQH,5,1,740.0
NG2QZZ,2,1,1040.0
NG2QZZ,3,1,1040.0
NG2QZZ,4,1,1040.0
NG2QZZ,5,1,1040.0
1OA3FE,2,1,1430.0
1OA3FE,3,1,1430.0
1OA3FE,4,1,1430.0
1OA3FE,5,1,1430.0
R9A2EA,2,1,1860.0
R9A2EA,3,1,1860.0
R9A2EA,4,1,1860.0
R9A2EA,5,1,1860.0
PJM5UT,2,1,1690.0
PJM5UT,3,1,1690.0
PJM5UT,4,1,1690.0
PJM5UT,5,1,1690.0
HBBLAA,2,1,1110.0
HBBLAA,3,1,1110.0
HBBLAA,4,1,1110.0
HBBLAA,5,1,1110.0
V80848,2,1,1100.0
V80848,3,1,1100.0
V80848,4,1,1100.0
V80848,5,1,1100.0
KVZJCM,2,1,2300.0
KVZJCM,3,1,2300.0
KVZJCM,4,1,2300.0
KVZJCM,5,1,2300.0
88UACE,2,1,2370.0
88UACE,3,1,2370.0
88UACE,4,1,2370.0
88UACE,5,1,2370.0
N26PZM,2,1,1520.0
N26PZM,3,1,1520.0
N26PZM,4,1,1520.0
N26PZM,5,1,1520.0
K5WXIT,2,1,2930.0
K5WXIT,3,1,2930.0
K5WXIT,4,1,2930.0
K5WXIT,5,1,2930.0
L3XAD7,2,1,1420.0
L3XAD7,3,1,1420.0
L3XAD7,4,1,1420.0
L3XAD7,5,1,1420.0
XTTMYB,2,1,2100.0
XTTMYB,3,1,2100.0
XTTMYB,4,1,2100.0
XTTMYB,5,1,2100.0
5SONKJ,2,1,1140.0
5SONKJ,3,1,1140.0
5SONKJ,4,1,1140.0
5SONKJ,5,1,1140.0
MNMTY8,2,1,1710.0
MNMTY8,3,1,1710.0
MNMTY8,4,1,1710.0
MNMTY8,5,1,1710.0
91EESA,2,1,1120.0
91EESA,3,1,1120.0
91EESA,4,1,1120.0
91EESA,5,1,1120.0
EM612Q,2,1,980.0
EM612Q,3,1,980.0
EM612Q,4,1,980.0
EM612Q,5,1,980.0
1888R3,2,1,1760.0
1888R3,4,1,1760.0
1888R3,5,1,1760.0
SH11EC,2,1,1540.0
SH11EC,3,1,1540.0
SH11EC,4,1,1540.0
SH11EC,5,1,1540.0
KPFD9Q,2,1,1100.0
KPFD9Q,3,1,1100.0
KPFD9Q,4,1,1100.0
KPFD9Q,5,1,1100.0
8FNQB9,2,1,2630.0
8FNQB9,3,1,2630.0
8FNQB9,4,1,2630.0
8FNQB9,5,1,2630.0
RWL700,2,1,1660.0
RWL700,3,1,1660.0
RWL700,4,1,1660.0
RWL700,5,1,1660.0
ACH6OQ,2,1,1270.0
ACH6OQ,3,1,1270.0
ACH6OQ,4,1,1270.0
ACH6OQ,5,1,1270.0
QASAES,2,1,1660.0
QASAES,3,1,1660.0
QASAES,4,1,1660.0
QASAES,5,1,1660.0
EVKA17,2,1,800.0
EVKA17,3,1,800.0
EVKA17,4,1,800.0
EVKA17,5,1,800.0
8R0HQ0,2,1,990.0
8R0HQ0,3,1,990.0
8R0HQ0,4,1,990.0
8R0HQ0,5,1,990.0
058AO8,2,1,2620.0
058AO8,3,1,2620.0
058AO8,4,1,2620.0
058AO8,5,1,2620.0
Z1ACTE,2,1,1480.0
Z1ACTE,3,1,1480.0
Z1ACTE,4,1,1480.0
Z1ACTE,5,1,1480.0
NCBQ7R,2,1,2280.0
NCBQ7R,3,1,2280.0
NCBQ7R,4,1,2280.0
NCBQ7R,5,1,2280.0
UNJXN2,2,1,940.0
UNJXN2,3,1,940.0
UNJXN2,4,1,940.0
UNJXN2,5,1,940.0
QKKLXU,2,1,210.0
QKKLXU,3,1,210.0
QKKLXU,4,1,210.0
QKKLXU,5,1,210.0
JW6IWO,2,1,1350.0
JW6IWO,3,1,1350.0
JW6IWO,4,1,1350.0
JW6IWO,5,1,1350.0
85UBBL,2,1,1680.0
85UBBL,3,1,1680.0
85UBBL,4,1,1680.0
85UBBL,5,1,1680.0
NLNKIX,2,1,1950.0
NLNKIX,3,1,1950.0
NLNKIX,4,1,1950.0
NLNKIX,5,1,1950.0
BUEN57,2,1,1810.0
BUEN57,3,1,1810.0
BUEN57,4,1,1810.0
BUEN57,5,1,1810.0
29KJHS,2,1,1900.0
29KJHS,3,1,1900.0
29KJHS,4,1,1900.0
29KJHS,5,1,1900.0
CHFHWH,2,1,1990.0
CHFHWH,3,1,1990.0
CHFHWH,4,1,1990.0
CHFHWH,5,1,1990.0
MR4MSY,2,1,1550.0
MR4MSY,3,1,1550.0
MR4MSY,4,1,1550.0
MR4MSY,5,1,1550.0
JJIJNQ,2,1,1890.0
JJIJNQ,3,1,1890.0
JJIJNQ,4,1,1890.0
JJIJNQ,5,1,1890.0
D32NN2,2,1,2020.0
D32NN2,3,1,2020.0
D32NN2,4,1,2020.0
D32NN2,5,1,2020.0
0HM994,2,1,1220.0
0HM994,3,1,1220.0
0HM994,4,1,1220.0
0HM994,5,1,1220.0
4R2TNP,2,1,650.0
4R2TNP,3,1,650.0
4R2TNP,4,1,650.0
4R2TNP,5,1,650.0
G7RWSP,2,1,2010.0
G7RWSP,3,1,2010.0
G7RWSP,4,1,2010.0
G7RWSP,5,1,2010.0
NA6ZO1,2,1,2580.0
NA6ZO1,3,1,2580.0
NA6ZO1,4,1,2580.0
NA6ZO1,5,1,2580.0
WY6ZIT,2,1,1970.0
WY6ZIT,3,1,1970.0
WY6ZIT,5,1,1970.0
TKFRHY,2,1,1370.0
TKFRHY,3,1,1370.0
TKFRHY,4,1,1370.0
TKFRHY,5,1,1370.0
JXTX8U,2,1,1090.0
JXTX8U,3,1,1090.0
JXTX8U,4,1,1090.0
JXTX8U,5,1,1090.0
U4J58C,2,1,1430.0
U4J58C,3,1,1430.0
U4J58C,4,1,1430.0
U4J58C,5,1,1430.0
XYIR6Q,2,1,920.0
XYIR6Q,3,1,920.0
XYIR6Q,4,1,920.0
XYIR6Q,5,1,920.0
SI96D8,2,1,280.0
SI96D8,3,1,280.0
SI96D8,4,1,280.0
SI96D8,5,1,280.0
RCF1IT,2,1,1750.0
RCF1IT,3,1,1750.0
RCF1IT,4,1,1750.0
RCF1IT,5,1,1750.0
A6B9CP,2,1,510.0
A6B9CP,3,1,510.0
A6B9CP,4,1,510.0
A6B9CP,5,1,510.0
NV2LYB,2,1,2070.0
NV2LYB,2,1,2070.0
NV2LYB,3,1,2070.0
NV2LYB,4,1,2070.0
NV2LYB,5,1,2070.0
JI4Q18,2,1,1450.0
JI4Q18,3,1,1450.0
JI4Q18,4,1,1450.0
JI4Q18,5,1,1450.0
4QNZU1,2,1,1290.0
4QNZU1,3,1,1290.0
4QNZU1,4,1,1290.0
4QNZU1,5,1,1290.0
4QNZU1,5,1,1290.0
OSHT62,2,1,2670.0
OSHT62,3,1,2670.0
OSHT62,4,1,2670.0
OSHT62,5,1,2670.0
A6UXAF,2,1,1320.0
A6UXAF,3,1,1320.0
A6UXAF,4,1,1320.0
A6UXAF,5,1,1320.0
OVKWH1,2,1,1070.0
OVKWH1,3,1,1070.0
OVKWH1,4,1,1070.0
OVKWH1,5,1,1070.0
BP682F,2,1,1100.0
BP682F,3,1,1100.0
BP682F,4,1,1100.0
BP682F,5,1,1100.0
V2QCLD,2,1,2170.0
V2QCLD,3,1,2170.0
V2QCLD,4,1,2170.0
